season,date,game_id,play_id,neutral,half,home,away,home_name,away_name,home_timeouts,away_timeouts,home_score,away_score,score_diff,team_id,event_team,game_secs_remaining,half_secs_remaining,play_length,desc,shot_outcome,free_throw,three_pt,shot_desc,loc_x,loc_y,shooter_id,shooter,assist,substitution,poss_before,poss_after,poss_number,sub_error,home_1,home_2,home_3,home_4,home_5,away_1,away_2,away_3
2012-13,2013-02-27,1255009,1701,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,3,2,73,62,11,1422,Georgia Tech,95,95,19,Mfon Udofia makes a layup. Daniel Miller with the assist.,made,FALSE,FALSE,Layup Shot,25,5.25,502813,Mfon Udofia,Daniel Miller,0,Georgia Tech,Maryland,134,NA,Marcus Georges-Hunt,Brandon Reed,Daniel Miller,Robert Carter,Mfon Udofia,Dez Wells,Seth Allen,Charles Mitchell
2012-13,2013-02-27,1255009,1710,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,3,2,73,62,11,1488,Maryland,83,83,12,Alex Len misses a 3-point jump shot from 24 feet out.,missed,FALSE,TRUE,Jump Shot,43.1,20.95,616982,Alex Len,NA,0,Maryland,Maryland,135,NA,Marcus Georges-Hunt,Brandon Reed,Daniel Miller,Robert Carter,Mfon Udofia,Dez Wells,Seth Allen,Charles Mitchell
2012-13,2013-02-27,1255009,1711,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,3,2,73,62,11,1422,Georgia Tech,83,83,0,Daniel Miller with a defensive rebound.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Maryland,Georgia Tech,135,NA,Marcus Georges-Hunt,Brandon Reed,Daniel Miller,Robert Carter,Mfon Udofia,Dez Wells,Seth Allen,Charles Mitchell
2012-13,2013-02-27,1255009,1723,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,3,2,73,62,11,1488,Maryland,60,60,23,Personal foul committed by Alex Len.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Georgia Tech,Georgia Tech,136,NA,Marcus Georges-Hunt,Brandon Reed,Daniel Miller,Robert Carter,Mfon Udofia,Dez Wells,Seth Allen,Charles Mitchell
2012-13,2013-02-27,1255009,1723.5,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,3,2,73,62,11,1488,Maryland,60,60,0,Substitution: Logan Aronhalt in for Alex Len.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Player leaving not previously in game,Marcus Georges-Hunt,Brandon Reed,Daniel Miller,Robert Carter,Mfon Udofia,Dez Wells,Seth Allen,Charles Mitchell
2012-13,2013-02-27,1255009,1723.75,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,3,2,73,62,11,1422,Georgia Tech,60,60,0,Substitution: Jason Morris in for Robert Carter.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Marcus Georges-Hunt,Brandon Reed,Daniel Miller,Jason Morris,Mfon Udofia,Dez Wells,Seth Allen,Charles Mitchell
2012-13,2013-02-27,1255009,1724,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,3,2,74,62,12,1422,Georgia Tech,60,60,0,Daniel Miller makes free throw 1 of 2.,made,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,Georgia Tech,Georgia Tech,136,NA,Marcus Georges-Hunt,Brandon Reed,Daniel Miller,Jason Morris,Mfon Udofia,Dez Wells,Seth Allen,Charles Mitchell
2012-13,2013-02-27,1255009,1725,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,3,2,75,62,13,1422,Georgia Tech,60,60,0,Daniel Miller makes free throw 2 of 2.,made,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,Georgia Tech,Maryland,136,NA,Marcus Georges-Hunt,Brandon Reed,Daniel Miller,Jason Morris,Mfon Udofia,Dez Wells,Seth Allen,Charles Mitchell
2012-13,2013-02-27,1255009,1736,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,3,2,75,65,10,1488,Maryland,52,52,8,Logan Aronhalt makes a 3-point jump shot from 24 feet out. Dez Wells with the assist.,made,FALSE,TRUE,Jump Shot,4,17.25,462464,Logan Aronhalt,Dez Wells,0,Maryland,Georgia Tech,137,NA,Marcus Georges-Hunt,Brandon Reed,Daniel Miller,Jason Morris,Mfon Udofia,Dez Wells,Seth Allen,Charles Mitchell
2012-13,2013-02-27,1255009,1738,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,3,1,75,65,10,1488,Maryland,52,52,0,Terrapins take a 30-second timeout.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Marcus Georges-Hunt,Brandon Reed,Daniel Miller,Jason Morris,Mfon Udofia,Dez Wells,Seth Allen,Charles Mitchell
2012-13,2013-02-27,1255009,1742.5,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,3,1,75,65,10,1422,Georgia Tech,52,52,0,Substitution: Robert Carter in for Jason Morris.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Marcus Georges-Hunt,Brandon Reed,Daniel Miller,Robert Carter,Mfon Udofia,Dez Wells,Seth Allen,Charles Mitchell
2012-13,2013-02-27,1255009,1747,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,3,1,75,65,10,1488,Maryland,40,40,12,Personal foul committed by Charles Mitchell.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Georgia Tech,Georgia Tech,138,NA,Marcus Georges-Hunt,Brandon Reed,Daniel Miller,Robert Carter,Mfon Udofia,Dez Wells,Seth Allen,Charles Mitchell
2012-13,2013-02-27,1255009,1748,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,3,1,76,65,11,1422,Georgia Tech,40,40,0,Robert Carter makes free throw 1 of 2.,made,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,Georgia Tech,Georgia Tech,138,NA,Marcus Georges-Hunt,Brandon Reed,Daniel Miller,Robert Carter,Mfon Udofia,Dez Wells,Seth Allen,Charles Mitchell
2012-13,2013-02-27,1255009,1749,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,3,1,77,65,12,1422,Georgia Tech,40,40,0,Robert Carter makes free throw 2 of 2.,made,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,Georgia Tech,Maryland,138,NA,Marcus Georges-Hunt,Brandon Reed,Daniel Miller,Robert Carter,Mfon Udofia,Dez Wells,Seth Allen,Charles Mitchell
2012-13,2013-02-27,1255009,1750,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,3,1,77,65,12,1422,Georgia Tech,40,40,0,Substitution: Jason Morris in for Robert Carter.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Marcus Georges-Hunt,Brandon Reed,Daniel Miller,Jason Morris,Mfon Udofia,Dez Wells,Seth Allen,Charles Mitchell
2012-13,2013-02-27,1255009,1751,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,3,1,77,68,9,1488,Maryland,32,32,8,Seth Allen makes a 3-point jump shot from 25 feet out. Dez Wells with the assist.,made,FALSE,TRUE,Jump Shot,18,29.25,698663,Seth Allen,Dez Wells,0,Maryland,Georgia Tech,139,NA,Marcus Georges-Hunt,Brandon Reed,Daniel Miller,Jason Morris,Mfon Udofia,Dez Wells,Seth Allen,Charles Mitchell
2012-13,2013-02-27,1255009,1753.5,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,3,0,77,68,9,1488,Maryland,32,32,0,Terrapins take a 30-second timeout.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Marcus Georges-Hunt,Brandon Reed,Daniel Miller,Jason Morris,Mfon Udofia,Dez Wells,Seth Allen,Charles Mitchell
2012-13,2013-02-27,1255009,1759.75,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,3,0,77,68,9,1422,Georgia Tech,32,32,0,Substitution: Robert Carter in for Jason Morris.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Marcus Georges-Hunt,Brandon Reed,Daniel Miller,Robert Carter,Mfon Udofia,Dez Wells,Seth Allen,Charles Mitchell
2012-13,2013-02-27,1255009,1766,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,3,0,77,68,9,1488,Maryland,31,31,1,Personal foul committed by Seth Allen.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Georgia Tech,Georgia Tech,140,NA,Marcus Georges-Hunt,Brandon Reed,Daniel Miller,Robert Carter,Mfon Udofia,Dez Wells,Seth Allen,Charles Mitchell
2012-13,2013-02-27,1255009,1767,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,3,0,78,68,10,1422,Georgia Tech,31,31,0,Brandon Reed makes free throw 1 of 2.,made,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,Georgia Tech,Georgia Tech,140,NA,Marcus Georges-Hunt,Brandon Reed,Daniel Miller,Robert Carter,Mfon Udofia,Dez Wells,Seth Allen,Charles Mitchell
2012-13,2013-02-27,1255009,1768,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,3,0,78,68,10,1422,Georgia Tech,31,31,0,Brandon Reed misses free throw 2 of 2.,missed,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,Georgia Tech,Georgia Tech,140,NA,Marcus Georges-Hunt,Brandon Reed,Daniel Miller,Robert Carter,Mfon Udofia,Dez Wells,Seth Allen,Charles Mitchell
2012-13,2013-02-27,1255009,1769,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,3,0,78,68,10,1488,Maryland,31,31,0,Dez Wells with a defensive rebound.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Georgia Tech,Maryland,140,NA,Marcus Georges-Hunt,Brandon Reed,Daniel Miller,Robert Carter,Mfon Udofia,Dez Wells,Seth Allen,Charles Mitchell
2012-13,2013-02-27,1255009,1781,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,3,0,78,68,10,1488,Maryland,26,26,5,Brandon Reed steals the ball from Charles Mitchell.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Maryland,NA,141,NA,Marcus Georges-Hunt,Brandon Reed,Daniel Miller,Robert Carter,Mfon Udofia,Dez Wells,Seth Allen,Charles Mitchell
2012-13,2013-02-27,1255009,1803,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,3,0,78,68,10,NA,NA,0,0,26,End of the 2nd Half,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Marcus Georges-Hunt,Brandon Reed,Daniel Miller,Robert Carter,Mfon Udofia,Dez Wells,Seth Allen,Charles Mitchell
2012-13,2013-02-27,1255009,1804,0,2,Georgia Tech,Maryland,Yellow Jackets,Terrapins,3,0,78,68,10,NA,NA,0,0,0,End of the Game,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Maryland,Maryland,NA,NA,Marcus Georges-Hunt,Brandon Reed,Daniel Miller,Robert Carter,Mfon Udofia,Dez Wells,Seth Allen,Charles Mitchell
