season,date,game_id,play_id,neutral,half,home,away,home_name,away_name,home_timeouts,away_timeouts,home_score,away_score,score_diff,team_id,event_team,game_secs_remaining,half_secs_remaining,play_length,desc,shot_outcome,free_throw,three_pt,shot_desc,loc_x,loc_y,shooter_id,shooter,assist,substitution,poss_before,poss_after,poss_number,sub_error,home_1,home_2,home_3,home_4,home_5,away_1,away_2,away_3,away_4,away_5,away_6,away_7,away_8
2014-15,2014-11-14,1472887,3908,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,4,4,51,45,6,1831,Ohio Valley,769,769,12,Osvaldas Gaizauskas misses a jump shot from 17 feet out.,missed,FALSE,FALSE,Jump Shot,41.2,9.75,801685,Osvaldas Gaizauskas,NA,0,Ohio Valley,Middle Tennessee,150,NA,Jaqawn Raymond,Joshua Phillips,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,3918,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,4,4,51,45,6,1831,Ohio Valley,760,760,9,Personal foul committed by Markese Allen.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Middle Tennessee,Middle Tennessee,151,NA,Jaqawn Raymond,Joshua Phillips,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,3918,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,4,4,51,45,6,1831,Ohio Valley,760,760,0,Personal foul committed by Markese Allen.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Middle Tennessee,Middle Tennessee,151,NA,Jaqawn Raymond,Joshua Phillips,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,3924,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,4,4,54,45,9,1500,Middle Tennessee,754,754,6,JaQuel Richmond makes a 3-point jump shot from 24 feet out.,made,FALSE,TRUE,Jump Shot,41.2,22.849999999999994,846774,JaQuel Richmond,NA,0,Middle Tennessee,Ohio Valley,151,NA,Jaqawn Raymond,Joshua Phillips,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,3940,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,4,4,54,45,9,1831,Ohio Valley,730,730,24,Osvaldas Gaizauskas misses a layup.,missed,FALSE,FALSE,Layup Shot,25,5.25,801685,Osvaldas Gaizauskas,NA,0,Ohio Valley,Ohio Valley,152,NA,Jaqawn Raymond,Joshua Phillips,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,3952,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,4,4,54,45,9,1500,Middle Tennessee,717,717,13,Personal foul committed by JaQuel Richmond.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Ohio Valley,Ohio Valley,152,NA,Jaqawn Raymond,Joshua Phillips,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,3953,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,4,4,54,45,9,NA,NA,717,717,0,Official TV timeout.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Jaqawn Raymond,Joshua Phillips,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,4250,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,4,4,54,45,9,1831,Ohio Valley,717,717,0,Jerry Macon misses free throw 1 of 2.,missed,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,Ohio Valley,Ohio Valley,152,NA,Jaqawn Raymond,Joshua Phillips,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,4251,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,4,4,54,46,8,1831,Ohio Valley,717,717,0,Jerry Macon makes free throw 2 of 2.,made,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,Ohio Valley,Middle Tennessee,152,NA,Jaqawn Raymond,Joshua Phillips,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,4262,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,4,4,54,46,8,1831,Ohio Valley,706,706,11,Lwimba Mukuka misses a jump shot from 9 feet out.,missed,FALSE,FALSE,Jump Shot,18.3,11.45,851026,Lwimba Mukuka,NA,0,Ohio Valley,Ohio Valley,153,NA,Jaqawn Raymond,Joshua Phillips,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,4262,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,4,4,54,46,8,1831,Ohio Valley,706,706,0,Lwimba Mukuka misses a jump shot from 9 feet out.,missed,FALSE,FALSE,Jump Shot,18.3,11.45,851026,Lwimba Mukuka,NA,0,Ohio Valley,Ohio Valley,153,NA,Jaqawn Raymond,Joshua Phillips,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,4262,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,4,4,54,46,8,1831,Ohio Valley,706,706,0,Lwimba Mukuka misses a jump shot from 9 feet out.,missed,FALSE,FALSE,Jump Shot,18.3,11.45,851026,Lwimba Mukuka,NA,0,Ohio Valley,Ohio Valley,153,NA,Jaqawn Raymond,Joshua Phillips,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,4262,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,4,4,54,46,8,1831,Ohio Valley,706,706,0,Lwimba Mukuka misses a jump shot from 9 feet out.,missed,FALSE,FALSE,Jump Shot,18.3,11.45,851026,Lwimba Mukuka,NA,0,Ohio Valley,Ohio Valley,153,NA,Jaqawn Raymond,Joshua Phillips,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,4268,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,4,4,54,46,8,1831,Ohio Valley,701,701,5,Greg Strausser misses a 3-point jump shot from 23 feet out.,missed,FALSE,TRUE,Jump Shot,32.1,27.25,801689,Greg Strausser,NA,0,Ohio Valley,Middle Tennessee,153,NA,Jaqawn Raymond,Joshua Phillips,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,4275,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,4,4,54,46,8,1500,Middle Tennessee,685,685,16,Jaqawn Raymond misses a 3-point jump shot from 23 feet out.,missed,FALSE,TRUE,Jump Shot,48,9.049999999999997,603134,Jaqawn Raymond,NA,0,Middle Tennessee,Ohio Valley,154,NA,Jaqawn Raymond,Joshua Phillips,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,4287,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,4,4,54,46,8,1831,Ohio Valley,676,676,9,Arturs Vintins misses a jump shot from 15 feet out.,missed,FALSE,FALSE,Jump Shot,37,14.35,801693,Arturs Vintins,NA,0,Ohio Valley,Middle Tennessee,155,NA,Jaqawn Raymond,Joshua Phillips,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,4307,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,4,4,57,46,11,1500,Middle Tennessee,647,647,29,DJ Jones makes a 3-point jump shot from 23 feet out.,made,FALSE,TRUE,Jump Shot,37.5,24.75,846766,DJ Jones,NA,0,Middle Tennessee,Ohio Valley,156,NA,Jaqawn Raymond,Joshua Phillips,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,4310,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,4,4,57,46,11,1831,Ohio Valley,631,631,16,Offensive foul committed by Darryl Walker.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Ohio Valley,Middle Tennessee,157,NA,Jaqawn Raymond,Joshua Phillips,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,4310,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,4,4,57,46,11,1831,Ohio Valley,631,631,0,Offensive foul committed by Darryl Walker.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Ohio Valley,Middle Tennessee,158,NA,Jaqawn Raymond,Joshua Phillips,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,4321,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,4,4,57,46,11,1500,Middle Tennessee,614,614,17,Perrin Buford misses a jump shot from 10 feet out.,missed,FALSE,FALSE,Jump Shot,34.8,8.349999999999994,846767,Perrin Buford,NA,0,Middle Tennessee,Ohio Valley,159,NA,Jaqawn Raymond,Joshua Phillips,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,4327,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,4,4,57,48,9,1831,Ohio Valley,602,602,12,Arturs Vintins makes a layup.,made,FALSE,FALSE,Layup Shot,25,5.25,801693,Arturs Vintins,NA,0,Ohio Valley,Middle Tennessee,160,NA,Jaqawn Raymond,Joshua Phillips,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,4328,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,4,3,57,48,9,1831,Ohio Valley,602,602,0,Fighting Scots take a full timeout.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Jaqawn Raymond,Joshua Phillips,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,4330,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,4,3,57,48,9,1500,Middle Tennessee,602,602,0,Substitution: Darnell Harris in for Joshua Phillips.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Jaqawn Raymond,Darnell Harris,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,4344,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,4,3,57,48,9,1500,Middle Tennessee,590,590,12,DJ Jones misses a 3-point jump shot from 23 feet out.,missed,FALSE,TRUE,Jump Shot,42.1,20.450000000000003,846766,DJ Jones,NA,0,Middle Tennessee,Middle Tennessee,161,NA,Jaqawn Raymond,Darnell Harris,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,4346,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,4,3,57,48,9,1831,Ohio Valley,589,589,1,Personal foul committed by Arturs Vintins.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Middle Tennessee,Middle Tennessee,161,NA,Jaqawn Raymond,Darnell Harris,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,4347,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,4,3,57,48,9,1500,Middle Tennessee,589,589,0,Darnell Harris misses free throw 1st of 1-and-1.,missed,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,Middle Tennessee,Middle Tennessee,161,NA,Jaqawn Raymond,Darnell Harris,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,4355,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,4,3,59,48,11,1500,Middle Tennessee,576,576,13,DJ Jones makes a layup.,made,FALSE,FALSE,Layup Shot,25,5.25,846766,DJ Jones,NA,0,Middle Tennessee,Ohio Valley,161,NA,Jaqawn Raymond,Darnell Harris,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,4356,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,4,3,59,48,11,1831,Ohio Valley,565,565,11,Jerry Macon misses a 3-point jump shot from 23 feet out.,missed,FALSE,TRUE,Jump Shot,7.600000000000001,20.65,504636,Jerry Macon,NA,0,Ohio Valley,Middle Tennessee,162,NA,Jaqawn Raymond,Darnell Harris,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,4378,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,4,3,61,48,13,1500,Middle Tennessee,536,536,29,Jaqawn Raymond dunks.,made,FALSE,FALSE,Dunk Shot,25,5.25,603134,Jaqawn Raymond,NA,0,Middle Tennessee,Ohio Valley,163,NA,Jaqawn Raymond,Darnell Harris,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,4396,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,4,3,61,50,11,1831,Ohio Valley,515,515,21,Jerry Macon makes a layup.,made,FALSE,FALSE,Layup Shot,26,6.25,504636,Jerry Macon,NA,0,Ohio Valley,Middle Tennessee,164,NA,Jaqawn Raymond,Darnell Harris,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,4408,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,4,3,61,50,11,1500,Middle Tennessee,504,504,11,Jaqawn Raymond misses a 3-point jump shot from 23 feet out.,missed,FALSE,TRUE,Jump Shot,28.1,27.950000000000003,603134,Jaqawn Raymond,NA,0,Middle Tennessee,Middle Tennessee,165,NA,Jaqawn Raymond,Darnell Harris,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,4413,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,4,3,61,50,11,1831,Ohio Valley,500,500,4,Personal foul committed by Osvaldas Gaizauskas.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Middle Tennessee,Middle Tennessee,165,NA,Jaqawn Raymond,Darnell Harris,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,4414,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,4,3,62,50,12,1500,Middle Tennessee,500,500,0,Perrin Buford makes free throw 1 of 2.,made,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,Middle Tennessee,Middle Tennessee,165,NA,Jaqawn Raymond,Darnell Harris,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,4415,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,4,3,63,50,13,1500,Middle Tennessee,500,500,0,Perrin Buford makes free throw 2 of 2.,made,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,Middle Tennessee,Ohio Valley,165,NA,Jaqawn Raymond,Darnell Harris,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,4421,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,4,3,63,50,13,1831,Ohio Valley,488,488,12,Arturs Vintins misses a jump shot from 18 feet out.,missed,FALSE,FALSE,Jump Shot,7.600000000000001,2.05,801693,Arturs Vintins,NA,0,Ohio Valley,Ohio Valley,166,NA,Jaqawn Raymond,Darnell Harris,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,4437,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,4,3,63,52,11,1831,Ohio Valley,487,487,1,Darryl Walker makes a jump shot from 13 feet out.,made,FALSE,FALSE,Jump Shot,20.2,16.85,851029,Darryl Walker,NA,0,Ohio Valley,Middle Tennessee,166,NA,Jaqawn Raymond,Darnell Harris,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,4437,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,4,3,63,52,11,1831,Ohio Valley,487,487,0,Darryl Walker makes a jump shot from 13 feet out.,made,FALSE,FALSE,Jump Shot,20.2,16.85,851029,Darryl Walker,NA,0,Ohio Valley,Middle Tennessee,167,NA,Jaqawn Raymond,Darnell Harris,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,4437,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,4,3,63,52,11,1831,Ohio Valley,487,487,0,Darryl Walker makes a jump shot from 13 feet out.,made,FALSE,FALSE,Jump Shot,20.2,16.85,851029,Darryl Walker,NA,0,Ohio Valley,Middle Tennessee,168,NA,Jaqawn Raymond,Darnell Harris,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,4437,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,4,3,63,52,11,1831,Ohio Valley,487,487,0,Darryl Walker makes a jump shot from 13 feet out.,made,FALSE,FALSE,Jump Shot,20.2,16.85,851029,Darryl Walker,NA,0,Ohio Valley,Middle Tennessee,169,NA,Jaqawn Raymond,Darnell Harris,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,4452,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,4,3,63,52,11,1831,Ohio Valley,462,462,25,Personal foul committed by Greg Strausser.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Middle Tennessee,Middle Tennessee,170,NA,Jaqawn Raymond,Darnell Harris,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,4453,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,4,3,63,52,11,NA,NA,462,462,0,Official TV timeout.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Jaqawn Raymond,Darnell Harris,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,4454,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,4,3,63,52,11,1500,Middle Tennessee,462,462,0,Substitution: Jacquez Rozier in for Darnell Harris.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Jaqawn Raymond,Jacquez Rozier,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,4455,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,4,3,64,52,12,1500,Middle Tennessee,462,462,0,Reggie Upshaw makes free throw 1 of 2.,made,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,Middle Tennessee,Middle Tennessee,170,NA,Jaqawn Raymond,Jacquez Rozier,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,4456,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,4,3,64,52,12,1500,Middle Tennessee,462,462,0,Reggie Upshaw misses free throw 2 of 2.,missed,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,Middle Tennessee,Middle Tennessee,170,NA,Jaqawn Raymond,Jacquez Rozier,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,4470,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,4,3,66,52,14,1500,Middle Tennessee,441,441,21,Jacquez Rozier makes a layup.,made,FALSE,FALSE,Layup Shot,25,5.25,605106,Jacquez Rozier,NA,0,Middle Tennessee,Ohio Valley,170,NA,Jaqawn Raymond,Jacquez Rozier,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,4484,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,4,3,66,52,14,1831,Ohio Valley,421,421,20,Offensive foul committed by Christopher Hall.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Ohio Valley,Middle Tennessee,171,NA,Jaqawn Raymond,Jacquez Rozier,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,4484,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,4,3,66,52,14,1831,Ohio Valley,421,421,0,Offensive foul committed by Christopher Hall.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Ohio Valley,Middle Tennessee,172,NA,Jaqawn Raymond,Jacquez Rozier,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,4493,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,4,3,68,52,16,1500,Middle Tennessee,414,414,7,Reggie Upshaw dunks.,made,FALSE,FALSE,Dunk Shot,26,6.25,789535,Reggie Upshaw,NA,0,Middle Tennessee,Middle Tennessee,173,NA,Jaqawn Raymond,Jacquez Rozier,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
2014-15,2014-11-14,1472887,4508,0,2,Middle Tennessee,Ohio Valley,Blue Raiders,Fighting Scots,4,3,68,52,16,1831,Ohio Valley,390,390,24,Shooting foul committed by Markese Allen.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Middle Tennessee,Middle Tennessee,173,NA,Jaqawn Raymond,Jacquez Rozier,Marcus Tarrance,Reggie Upshaw Jr.,Giddy Potts,Jerry Macon,Shane Highman,Chris Hall,Avery Williams,Jaever Johnson,Avery Williams,Kyle Mitchell,Avery Williams
