season,start_time,game_date,game_id,tv,home,away,home_abbr,home_id,home_logo_id,home_name,home_total,home_is_winner,home_ap_ranking,home_record,away_abbr,away_id,away_is_winner,away_logo_id,away_name,away_total,away_record,away_ap_ranking
2023-24,7:00 PM ET,2023-11-06,2590360,NA,Old Dominion,Virginia Wesleyan,ODU,1560,OldDominionMonarchs,Monarchs,71,TRUE,NA,1-0,VirWes,1680,NA,VirginiaWesleyanBlueMarlins,Blue Marlins,57,0-1,NA
2023-24,8:35 PM ET,2023-11-06,2587660,NA,Omaha,Doane,Omaha,2100,OmahaMavericks,Mavericks,85,TRUE,NA,1-0,Doane,1385,NA,DoaneTigers,Tigers,53,0-1,NA
2023-24,8:00 PM ET,2023-11-06,2609498,ESP+,UT Arlington,Oral Roberts,Tx-Ar,1653,UTArlingtonMavericks,Mavericks,75,TRUE,NA,1-0,OrRob,1561,NA,OralRobertsGoldenEagles,Golden Eagles,71,0-1,NA
2023-24,5:30 PM ET,2023-11-06,2603339,PACN,Oregon State,Linfield,OreSt,1563,OregonStateBeavers,Beavers,82,TRUE,NA,1-0,Linfie,5054,NA,LinfieldWildcats,Wildcats,46,0-1,NA
2023-24,10:00 PM ET,2023-11-06,2587683,NA,Pacific,Sam Houston,Pac,1566,PacificTigers,Tigers,57,NA,NA,0-1,SamHou,1589,TRUE,SamHoustonBearkats,Bearkats,64,1-0,NA
2023-24,6:00 PM ET,2023-11-06,2594968,NA,Penn,John Jay,Penn,1568,PennQuakers,Quakers,102,TRUE,NA,1-0,JohJay,5073,NA,JohnJayBloodhounds,Bloodhounds,57,0-1,NA
2023-24,10:00 PM ET,2023-11-06,2595157,NA,Pepperdine,Concordia University (CA),Pepper,1569,PepperdineWaves,Waves,76,TRUE,NA,1-0,ConcCA,1743,NA,ConcordiaUniversityCAEagles,Eagles,64,0-1,NA
2023-24,1:00 PM ET,2023-11-06,2603638,NA,Prairie View A&M,Kansas Christian,PVA&M,1573,PrairieViewAMPanthers,Panthers,89,TRUE,NA,1-0,KanChr,41719,NA,KansasChristianFalcons,Falcons,66,0-1,NA
2023-24,7:00 PM ET,2023-11-06,2602733,PEAC,Rutgers,Princeton,Rut,1586,RutgersScarletKnights,Scarlet Knights,61,NA,NA,0-1,Prince,1575,TRUE,PrincetonTigers,Tigers,68,1-0,NA
2023-24,6:30 PM ET,2023-11-06,2586734,BTN,Purdue,Samford,Purdue,1577,PurdueBoilermakers,Boilermakers,98,TRUE,3,1-0,Sam,1590,NA,SamfordBulldogs,Bulldogs,45,0-1,NA
2023-24,7:47 PM ET,2023-11-06,2586820,NA,Quinnipiac,Coast Guard,Quinni,1887,QuinnipiacBobcats,Bobcats,116,TRUE,NA,1-0,CoastG,1737,NA,CoastGuardBears,Bears,48,0-1,NA
2023-24,7:00 PM ET,2023-11-06,2594938,NA,Richmond,VMI,Rich,1583,RichmondSpiders,Spiders,93,TRUE,NA,1-0,VMI,1679,NA,VMIKeydets,Keydets,75,0-1,NA
2023-24,7:00 PM ET,2023-11-06,2593179,NA,Rider,Immaculata,Rider,1584,RiderBroncs,Broncs,113,TRUE,NA,1-0,ImmacU,26987,NA,ImmaculataMightyMacs,Mighty Macs,67,0-1,NA
2023-24,8:00 PM ET,2023-11-06,2575652,FS1,Xavier,Robert Morris,Xavier,1715,XavierMusketeers,Musketeers,77,TRUE,NA,1-0,RMor,1585,NA,RobertMorrisColonials,Colonials,63,0-1,NA
2023-24,7:00 PM ET,2023-11-06,2586979,NA,Sacred Heart,Sarah Lawrence,SHeart,1890,SacredHeartPioneers,Pioneers,95,TRUE,NA,1-0,SarLaw,28180,NA,SarahLawrenceGryphons,Gryphons,51,0-1,NA
2023-24,11:30 PM ET,2023-11-06,2587498,PACN,UCLA,Saint Francis U,UCLA,1668,UCLABruins,Bruins,75,TRUE,NA,1-0,StF-Pa,1617,NA,SaintFrancisURedFlash,Red Flash,44,0-1,NA
2023-24,8:00 PM ET,2023-11-06,2602307,ESP+,Saint Louis,Southern Indiana,StL,1620,SaintLouisBillikens,Billikens,75,TRUE,NA,1-0,SoIndi,5440,NA,SouthernIndianaScreamingEagles,Screaming Eagles,63,0-1,NA
2023-24,10:00 PM ET,2023-11-06,2600731,ESP+,Saint Mary's,Cal State-Stanislaus,StMry,1622,SaintMarysGaels,Gaels,107,TRUE,23,1-0,CStStn,1778,NA,CalStateStanislausWarriors,Warriors,28,0-1,NA
2023-24,7:30 PM ET,2023-11-06,2592843,FS1,Seton Hall,Saint Peter's,SetonH,1599,SetonHallPirates,Pirates,70,TRUE,NA,1-0,StPete,1625,NA,SaintPetersPeacocks,Peacocks,59,0-1,NA
2023-24,11:00 PM ET,2023-11-06,2608297,NA,San Diego,Sonoma State,SD,1591,SanDiegoToreros,Toreros,68,TRUE,NA,1-0,Sonoma,1609,NA,SonomaStateSeawolves,Seawolves,64,0-1,NA
2023-24,10:00 PM ET,2023-11-06,2600258,ESP+,San Francisco,Bethesda,SanFr,1593,SanFranciscoDons,Dons,128,TRUE,NA,1-0,BethU,26984,NA,BethesdaFlames,Flames,59,0-1,NA
2023-24,8:30 PM ET,2023-11-06,2594905,ESP+,SMU,Southwestern Assemblies of God,SMU,1605,SMUMustangs,Mustangs,82,TRUE,NA,1-0,SwAsGd,5108,NA,SouthwesternAssembliesofGodLions,Lions,63,0-1,NA
2023-24,8:34 PM ET,2023-11-06,2608082,NA,South Alabama,Mobile,USA,1610,SouthAlabamaJaguars,Jaguars,74,NA,NA,0-1,Mobile,1829,TRUE,MobileRams,Rams,83,1-0,NA
2023-24,7:00 PM ET,2023-11-06,2600650,ESP+,South Carolina,USC Upstate,SCar,1611,SouthCarolinaGamecocks,Gamecocks,82,TRUE,NA,1-0,USCUp,1975,NA,USCUpstateSpartans,Spartans,53,0-1,NA
2023-24,7:00 PM ET,2023-11-06,2610327,NA,South Carolina State,Voorhees College,SCSt,1606,SouthCarolinaStateBulldogs,Bulldogs,65,TRUE,NA,1-0,Voorhe,1819,NA,VoorheesCollegeTigers,Tigers,57,0-1,NA
2023-24,9:00 PM ET,2023-11-06,2603576,NA,South Dakota,Mount Marty,SouDak,5310,SouthDakotaCoyotes,Coyotes,85,TRUE,NA,1-0,MouMar,5551,NA,MountMartyLancers,Lancers,53,0-1,NA
2023-24,7:00 PM ET,2023-11-06,2608058,NA,Southeastern Louisiana,Delta State,SELa,1597,SoutheasternLouisianaLions,Lions,90,TRUE,NA,1-0,DeltSt,2061,NA,DeltaStateStatesmen,Statesmen,71,0-1,NA
2023-24,8:00 PM ET,2023-11-06,2609895,NA,Southern Illinois,Kentucky State,SIU,1613,SouthernIllinoisSalukis,Salukis,88,TRUE,NA,1-0,KySt,1912,NA,KentuckyStateThorobreds,Thorobreds,57,0-1,NA
2023-24,8:00 PM ET,2023-11-06,2600195,ESP+,Southern Miss,William Carey,SouMis,1607,SouthernMissGoldenEagles,Golden Eagles,64,TRUE,NA,1-0,WilCar,1781,NA,WilliamCareyCrusaders,Crusaders,42,0-1,NA
2023-24,9:00 PM ET,2023-11-06,2590097,ESP+,TCU,Southern University,TCU,1643,TCUHornedFrogs,Horned Frogs,108,TRUE,NA,1-0,Sou,1428,NA,SouthernUniversityJaguars,Jaguars,75,0-1,NA
2023-24,12:54 PM ET,2023-11-06,2608638,ESP+,Stephen F. Austin,North American,SFA,1628,StephenFAustinLumberjacks,Lumberjacks,96,TRUE,NA,1-0,NorAm,41347,NA,NorthAmericanStallions,Stallions,68,0-1,NA
2023-24,7:00 PM ET,2023-11-06,2602286,NA,Stetson,Trinity Baptist,Stet,1629,StetsonHatters,Hatters,109,TRUE,NA,1-0,TriBap,23761,NA,TrinityBaptistEagles,Eagles,54,0-1,NA
2023-24,7:00 PM ET,2023-11-06,2574068,ESP+,Virginia,Tarleton St.,UVa,1677,VirginiaCavaliers,Cavaliers,80,TRUE,NA,1-0,TarlSt,1828,NA,TarletonStTexans,Texans,50,0-1,NA
2023-24,6:30 PM ET,2023-11-06,2587532,ESP+,Tennessee,Tennessee Tech,Tenn,1646,TennesseeVolunteers,Volunteers,80,TRUE,9,1-0,TnTech,1649,NA,TennesseeTechGoldenEagles,Golden Eagles,42,0-1,NA
2023-24,9:06 PM ET,2023-11-06,2595018,NA,Tennessee State,Fisk University,TennSt,1648,TennesseeStateTigers,Tigers,76,TRUE,NA,1-0,Fisk,1886,NA,FiskUniversityBulldogs,Bulldogs,61,0-1,NA
2023-24,8:00 PM ET,2023-11-06,2589169,LHN,Texas,UIW,Tex,1651,TexasLonghorns,Longhorns,88,TRUE,18,1-0,IncWor,5426,NA,UIWCardinals,Cardinals,56,0-1,NA
2023-24,8:00 PM ET,2023-11-06,2575618,ESP+,Texas A&M,Texas A&M-Commerce,TexA&M,1652,TexasAMAggies,Aggies,78,TRUE,15,1-0,TXA&MC,5065,NA,TexasAMCommerceLions,Lions,46,0-1,NA
2023-24,12:00 PM ET,2023-11-06,2595100,ESP+,Troy,Fort Lauderdale,Troy,1660,TroyTrojans,Trojans,92,TRUE,NA,1-0,FortLa,41669,NA,FortLauderdaleEagles,Eagles,47,0-1,NA
2023-24,9:00 PM ET,2023-11-06,2602752,NA,UC Davis,Jessup,UCDav,1334,UCDavisAggies,Aggies,86,TRUE,NA,1-0,WilJes,5078,NA,JessupWarriors,Warriors,51,0-1,NA
2023-24,6:00 PM ET,2023-11-06,2589851,NA,UMass Lowell,Rivier,UML,5443,UMassLowellRiverHawks,River Hawks,96,TRUE,NA,1-0,Rivier,35900,NA,RivierRaiders,Raiders,51,0-1,NA
2023-24,8:00 PM ET,2023-11-06,2587677,NA,Kansas City,Avila,UMKC,1508,KansasCityRoos,Roos,79,TRUE,NA,1-0,Avila,5541,NA,AvilaEagles,Eagles,48,0-1,NA
2023-24,7:00 PM ET,2023-11-06,2603106,NA,UNCW,Mount Olive,UNCW,1525,UNCWSeahawks,Seahawks,105,TRUE,NA,1-0,MtOliv,1515,NA,MountOliveTrojans,Trojans,66,0-1,NA
2023-24,7:00 PM ET,2023-11-06,2609557,NA,UT Martin,Champion Christian College,TN-Mar,1645,UTMartinSkyhawks,Skyhawks,104,TRUE,NA,1-0,ChChri,10018,NA,ChampionChristianCollegeTigers,Tigers,76,0-1,NA
2023-24,7:30 PM ET,2023-11-06,2609921,NA,UT Rio Grande Valley,Southwestern Adventist,UTRGV,1664,UTRioGrandeValleyVaqueros,Vaqueros,110,TRUE,NA,1-0,SWAdv,1807,NA,SouthwesternAdventistKnights,Knights,59,0-1,NA
2023-24,9:30 PM ET,2023-11-06,2600107,NA,Utah State,South Dakota School of Mines,UtahSt,1671,UtahStateAggies,Aggies,101,TRUE,NA,1-0,SDMines,23586,NA,SouthDakotaSchoolofMinesHardrockers,Hardrockers,48,0-1,NA
2023-24,7:00 PM ET,2023-11-06,2606754,NA,Utah Valley,Carroll (MT),UtVaU,5155,UtahValleyWolverines,Wolverines,81,TRUE,NA,1-0,CarrMT,1370,NA,CarrollMTFightingSaints,Fighting Saints,73,0-1,NA
2023-24,9:00 PM ET,2023-11-06,2606790,ESP+,UTEP,McMurry,UTEP,1654,UTEPMiners,Miners,120,TRUE,NA,1-0,McMurr,1754,NA,McMurryWarHawks,War Hawks,71,0-1,NA
2023-24,8:00 PM ET,2023-11-06,2599459,ESP+,UTSA,Western Illinois,Tx-SA,1650,UTSARoadrunners,Roadrunners,78,TRUE,NA,1-0,WestIl,1690,NA,WesternIllinoisLeathernecks,Leathernecks,68,0-1,NA
2023-24,8:00 PM ET,2023-11-06,2595011,NA,Valparaiso,Trinity Christian,Valpo,1673,ValparaisoBeacons,Beacons,100,TRUE,NA,1-0,TriChr,25044,NA,TrinityChristianTrolls,Trolls,61,0-1,NA
2023-24,8:30 PM ET,2023-11-06,2603156,ESP+,Western Kentucky,Kentucky Wesleyan,WestKy,1691,WesternKentuckyHilltoppers,Hilltoppers,90,TRUE,NA,1-0,KyWesl,5222,NA,KentuckyWesleyanPanthers,Panthers,64,0-1,NA
2023-24,7:41 PM ET,2023-11-06,2594954,NA,William & Mary,Regent,W&M,1704,WilliamMaryTribe,Tribe,84,TRUE,NA,1-0,Regent,36307,NA,RegentRoyals,Royals,29,0-1,NA
2023-24,7:00 PM ET,2023-11-06,2594183,NA,Wofford,Brevard College,Wof,1705,WoffordTerriers,Terriers,85,TRUE,NA,1-0,BrevCo,2098,NA,BrevardCollegeTornados,Tornados,68,0-1,NA
2023-24,7:00 PM ET,2023-11-06,2593076,NA,Yale,Vassar,Yale,1716,YaleBulldogs,Bulldogs,102,TRUE,NA,1-0,Vassar,1799,NA,VassarBrewers,Brewers,53,0-1,NA
2023-24,7:00 PM ET,2023-11-07,2589920,NA,Massachusetts,Albany,UMass,1489,MassachusettsMinutemen,Minutemen,92,TRUE,NA,1-0,Albany,1948,NA,AlbanyGreatDanes,Great Danes,71,0-1,NA
2023-24,6:30 PM ET,2023-11-07,2590363,NA,App State,Oakland City,App,1290,AppStateMountaineers,Mountaineers,87,TRUE,NA,1-0,OakCty,1564,NA,OaklandCityMightyOaks,Mighty Oaks,49,0-1,NA
2023-24,9:00 PM ET,2023-11-07,2590084,ESPN,Baylor,Auburn,Baylor,1313,BaylorBears,Bears,88,TRUE,20,1-0,Auburn,1299,NA,AuburnTigers,Tigers,82,0-1,NA
2023-24,7:00 PM ET,2023-11-07,2593100,NA,Ball State,Goshen,BallSt,1310,BallStateCardinals,Cardinals,101,TRUE,NA,1-0,Goshen,3394,NA,GoshenMapleLeafs,Maple Leafs,40,0-1,NA
2023-24,9:00 PM ET,2023-11-07,2603208,NA,Boise State,Vanguard,Boise,1316,BoiseStateBroncos,Broncos,89,TRUE,NA,1-0,VANGRD,2079,NA,VanguardLions,Lions,55,0-1,NA
2023-24,9:00 PM ET,2023-11-07,2575611,FS1,Creighton,Florida A&M,Cre,1367,CreightonBluejays,Bluejays,105,TRUE,8,1-0,FlaA&M,1408,NA,FloridaAMRattlers,Rattlers,54,0-1,NA
2023-24,9:00 PM ET,2023-11-07,2601625,FS2,DePaul,Purdue Fort Wayne,DePaul,1383,DePaulBlueDemons,Blue Demons,74,NA,NA,0-1,PFW,1797,TRUE,PurdueFortWayneMastodons,Mastodons,82,1-0,NA
2023-24,6:30 PM ET,2023-11-07,2589913,NA,La Salle,Drexel,LaSal,1464,LaSalleExplorers,Explorers,67,TRUE,NA,1-0,Drexel,1387,NA,DrexelDragons,Dragons,61,0-1,NA
2023-24,7:00 PM ET,2023-11-07,2609901,NA,Eastern Kentucky,West Virginia Tech,EastKy,1393,EasternKentuckyColonels,Colonels,108,TRUE,NA,1-0,WVTech,1777,NA,WestVirginiaTechGoldenBears,Golden Bears,72,0-1,NA
2023-24,6:30 PM ET,2023-11-07,2573104,BTN,Indiana,FGCU,Ind,1446,IndianaHoosiers,Hoosiers,69,TRUE,NA,1-0,FGCU,5080,NA,FGCUEagles,Eagles,63,0-1,NA
2023-24,7:00 PM ET,2023-11-07,2592814,FS2,Georgetown,Le Moyne,GTown,1419,GeorgetownHoyas,Hoyas,94,TRUE,NA,1-0,LeMoyn,5479,NA,LeMoyneDolphins,Dolphins,57,0-1,NA
2023-24,8:00 PM ET,2023-11-07,2602719,B1G+,Iowa,North Dakota,Iowa,1449,IowaHawkeyes,Hawkeyes,110,TRUE,NA,1-0,NorDak,2049,NA,NorthDakotaFightingHawks,Fighting Hawks,68,0-1,NA
2023-24,12:30 PM ET,2023-11-07,2600607,NA,Jacksonville State,Brescia,JacSt,1455,JacksonvilleStateGamecocks,Gamecocks,91,TRUE,NA,1-0,Bresci,1969,NA,BresciaBearcats,Bearcats,41,0-1,NA
2023-24,7:00 PM ET,2023-11-07,2594899,NA,Kennesaw State,Oakwood,KSawSt,5068,KennesawStateOwls,Owls,93,TRUE,NA,1-0,Oakwd,5218,NA,OakwoodAmbassadors,Ambassadors,46,0-1,NA
2023-24,10:00 PM ET,2023-11-07,2595147,NA,Loyola Marymount,Westcliff,LyMnt,1474,LoyolaMarymountLions,Lions,109,TRUE,NA,1-0,Westcl,36319,NA,WestcliffWarriors,Warriors,68,0-1,NA
2023-24,7:00 PM ET,2023-11-07,2590155,B1G+,Maryland,Mount St. Mary's,MD,1488,MarylandTerrapins,Terrapins,68,TRUE,NA,1-0,MSM,1514,NA,MountStMarysMountaineers,Mountaineers,53,0-1,NA
2023-24,8:30 PM ET,2023-11-07,2573097,BTN,Michigan,UNC Asheville,Mich,1498,MichiganWolverines,Wolverines,99,TRUE,NA,1-0,NC-Ash,1522,NA,UNCAshevilleBulldogs,Bulldogs,74,0-1,NA
2023-24,9:00 PM ET,2023-11-07,2609355,NA,Montana,Northwest Indian,Mont,1510,MontanaGrizzlies,Grizzlies,107,TRUE,NA,1-0,NWIND,25046,NA,NorthwestIndianEagles,Eagles,59,0-2,NA
2023-24,10:00 PM ET,2023-11-07,2594996,NA,Nevada,Sacramento State,Nevada,1529,NevadaWolfPack,Wolf Pack,77,TRUE,NA,1-0,Sac,1588,NA,SacramentoStateHornets,Hornets,63,0-1,NA
2023-24,8:00 PM ET,2023-11-07,2609925,ESP+,North Texas,UNI,NorTx,1541,NorthTexasMeanGreen,Mean Green,83,TRUE,NA,1-0,UNI,1544,NA,UNIPanthers,Panthers,77,0-1,NA
2023-24,8:00 PM ET,2023-11-07,2595045,ESP+,Vanderbilt,Presbyterian,Vandy,1674,VanderbiltCommodores,Commodores,62,NA,NA,0-1,Presby,1574,TRUE,PresbyterianBlueHose,Blue Hose,68,1-0,NA
2023-24,8:00 PM ET,2023-11-07,2592986,ESP+,Rice,St. Thomas (TX),Rice,1582,RiceOwls,Owls,101,TRUE,NA,1-0,StThTX,5599,NA,StThomasTXCelts,Celts,57,0-1,NA
2023-24,10:00 PM ET,2023-11-07,2603233,NA,San Jose State,UC Irvine,SJSU,1594,SanJoseStateSpartans,Spartans,72,TRUE,NA,1-0,UC-Irv,1335,NA,UCIrvineAnteaters,Anteaters,64,0-1,NA
2023-24,7:00 PM ET,2023-11-07,2592883,FS1,St. John's,Stony Brook,StJn,1618,StJohnsRedStorm,Red Storm,90,TRUE,NA,1-0,StnyBr,1639,NA,StonyBrookSeawolves,Seawolves,74,0-1,NA
2023-24,8:30 PM ET,2023-11-07,2608060,NA,Texas A&M-Corpus Christi,Southwestern Adventist,TA&MCC,2003,TexasAMCorpusChristiIslanders,Islanders,111,TRUE,NA,1-0,SWAdv,1807,NA,SouthwesternAdventistKnights,Knights,46,0-2,NA
2023-24,10:00 PM ET,2023-11-07,2609525,NA,UC Riverside,California Merced,CalRv,2012,UCRiversideHighlanders,Highlanders,76,TRUE,NA,1-0,CalMer,24335,NA,CaliforniaMercedBobcats,Bobcats,69,0-1,NA
2023-24,9:00 PM ET,2023-11-07,2610085,NA,Weber State,Benedictine Mesa,Web,1687,WeberStateWildcats,Wildcats,96,TRUE,NA,1-0,BnMesa,29055,NA,BenedictineMesaRedhawks,Redhawks,62,0-1,NA
2023-24,7:00 PM ET,2023-11-07,2590354,NA,Western Carolina,Dalton State,WCU,1695,WesternCarolinaCatamounts,Catamounts,106,TRUE,NA,1-0,DSC,26926,NA,DaltonStateRoadrunners,Roadrunners,65,0-1,NA
2023-24,8:30 PM ET,2023-11-07,2603250,NA,Wyoming,Northern New Mexico,Wyo,1707,WyomingCowboys,Cowboys,104,TRUE,NA,1-0,NNMU,10115,NA,NorthernNewMexicoEagles,Eagles,56,0-1,NA
2023-24,8:00 PM ET,2023-11-08,2603625,NA,Alcorn State,Xavier (LA),Alc,1286,AlcornStateBraves,Braves,70,TRUE,NA,1-1,XavLA,1860,NA,XavierLAGoldRush,Gold Rush,62,0-1,NA
2023-24,9:00 PM ET,2023-11-08,2599517,NA,Mississippi State,Arizona State,MissSt,1506,MississippiStateBulldogs,Bulldogs,71,TRUE,NA,1-0,AriSt,1292,NA,ArizonaStateSunDevils,Sun Devils,56,0-1,NA
2023-24,4:00 PM ET,2023-11-08,2613132,NA,Bryant,Fisher College,Bryant,5499,BryantBulldogs,Bulldogs,140,TRUE,NA,1-1,Fisher,8368,NA,FisherCollegeFalcons,Falcons,79,0-1,NA
2023-24,7:00 PM ET,2023-11-08,2594969,NA,Penn,Bucknell,Penn,1568,PennQuakers,Quakers,80,TRUE,NA,2-0,Buck,1323,NA,BucknellBison,Bison,61,0-2,NA
2023-24,7:00 PM ET,2023-11-08,2576790,ESP+,Syracuse,Canisius,Syr,1633,SyracuseOrange,Orange,89,TRUE,NA,2-0,Can,1340,NA,CanisiusGoldenGriffins,Golden Griffins,77,0-1,NA
2023-24,7:00 PM ET,2023-11-08,2593003,NA,Cleveland State,Defiance,CleSt,1356,ClevelandStateVikings,Vikings,102,TRUE,NA,1-1,Defian,3396,NA,DefianceYellowJackets,Yellow Jackets,41,0-1,NA
2023-24,7:00 PM ET,2023-11-08,2601590,NA,Cornell,Morrisville State,Cor,1365,CornellBigRed,Big Red,107,TRUE,NA,2-0,MORSTA,28205,NA,MorrisvilleStateMustangs,Mustangs,86,0-1,NA
2023-24,7:00 PM ET,2023-11-08,2601622,NA,Delaware,Goldey-Beacom,Del,1380,DelawareFightinBlueHens,Fightin' Blue Hens,101,TRUE,NA,2-0,GLDBCM,28211,NA,GoldeyBeacomLightning,Lightning,68,0-1,NA
2023-24,10:00 PM ET,2023-11-08,2590389,NA,Santa Clara,Utah Tech,SantaC,1596,SantaClaraBroncos,Broncos,77,TRUE,NA,1-0,UtTech,8164,NA,UtahTechTrailblazers,Trailblazers,69,0-1,NA
2023-24,8:00 PM ET,2023-11-08,2594091,NA,Drake,Lipscomb,Drake,1386,DrakeBulldogs,Bulldogs,85,TRUE,NA,1-0,Lips,2051,NA,LipscombBisons,Bisons,70,0-2,NA
2023-24,8:00 PM ET,2023-11-08,2590307,NA,Eastern Illinois,Monmouth (IL),EastIl,1392,EasternIllinoisPanthers,Panthers,91,TRUE,NA,1-1,MonmIL,1854,NA,MonmouthILFightingScots,Fighting Scots,45,0-1,NA
2023-24,7:00 PM ET,2023-11-08,2602223,NA,Fairleigh Dickinson,Penn State-Brandywine,FDU,1404,FairleighDickinsonKnights,Knights,107,TRUE,NA,2-0,PStBwn,34681,NA,PennStateBrandywineNittanyLions,Nittany Lions,63,0-1,NA
2023-24,7:00 PM ET,2023-11-08,2600031,NA,Loyola Chicago,Florida Atlantic,Ly-Il,1473,LoyolaChicagoRamblers,Ramblers,62,NA,NA,0-1,FlaAtl,1415,TRUE,FloridaAtlanticOwls,Owls,75,1-0,10
2023-24,10:00 PM ET,2023-11-08,2608298,NA,San Diego,Jackson State,SD,1591,SanDiegoToreros,Toreros,87,TRUE,NA,2-0,JkSt,1452,NA,JacksonStateTigers,Tigers,61,0-2,NA
2023-24,7:00 PM ET,2023-11-08,2586976,NA,LIU,Fisk University,LIU,1469,LIUSharks,Sharks,NA,NA,NA,0-0,Fisk,1886,NA,FiskUniversityBulldogs,Bulldogs,NA,0-1,NA
2023-24,6:00 PM ET,2023-11-08,2589837,NA,Maine,Maine-Presque Isle,Maine,1481,MaineBlackBears,Black Bears,111,TRUE,NA,1-1,ME-PI,1885,NA,MainePresqueIsleOwls,Owls,59,0-1,NA
2023-24,7:00 PM ET,2023-11-08,2600113,NA,Morehead State,Shawnee State,Mor,1512,MoreheadStateEagles,Eagles,96,TRUE,NA,1-1,ShawSt,2037,NA,ShawneeStateBears,Bears,40,0-1,NA
2023-24,7:00 PM ET,2023-11-08,2576807,NA,New Hampshire,Curry,UNH,1530,NewHampshireWildcats,Wildcats,115,TRUE,NA,1-1,Curry,5097,NA,CurryColonels,Colonels,38,0-1,NA
2023-24,9:00 PM ET,2023-11-08,2608545,NA,New Mexico State,Sul Ross State,NMSt,1532,NewMexicoStateAggies,Aggies,84,TRUE,NA,1-1,SulRos,2054,NA,SulRossStateLobos,Lobos,49,0-1,NA
2023-24,8:00 PM ET,2023-11-08,2600146,NA,North Dakota State,Mount Marty,NDakSt,5307,NorthDakotaStateBison,Bison,93,TRUE,NA,2-0,MouMar,5551,NA,MountMartyLancers,Lancers,66,0-2,NA
2023-24,8:00 PM ET,2023-11-08,2599438,NA,Northern Colorado,Northern New Mexico,NoCol,1550,NorthernColoradoBears,Bears,81,TRUE,NA,2-0,NNMU,10115,NA,NorthernNewMexicoEagles,Eagles,60,0-2,NA
2023-24,7:00 PM ET,2023-11-08,2590255,NA,Ohio,Troy,Ohio,1556,OhioBobcats,Bobcats,88,TRUE,NA,1-0,Troy,1660,NA,TroyTrojans,Trojans,70,1-1,NA
2023-24,9:00 PM ET,2023-11-08,2590383,NA,Portland,Lewis & Clark,Por,1572,PortlandPilots,Pilots,89,TRUE,NA,2-0,LEW&CL,1466,NA,LewisClarkPioneers,Pioneers,72,0-1,NA
2023-24,10:00 PM ET,2023-11-08,2603651,NA,Seattle,Prairie View A&M,Seattl,1598,SeattleRedhawks,Redhawks,71,TRUE,NA,1-0,PVA&M,1573,NA,PrairieViewAMPanthers,Panthers,60,1-1,NA
2023-24,8:00 PM ET,2023-11-08,2602308,ESP+,Saint Louis,Lincoln (MO),StL,1620,SaintLouisBillikens,Billikens,102,TRUE,NA,2-0,LincMo,11170,NA,LincolnMOBlueTigers,Blue Tigers,66,0-1,NA
2023-24,7:00 PM ET,2023-11-08,2594906,ESP+,SMU,Western Illinois,SMU,1605,SMUMustangs,Mustangs,90,TRUE,NA,2-0,WestIl,1690,NA,WesternIllinoisLeathernecks,Leathernecks,53,0-2,NA
2023-24,8:00 PM ET,2023-11-08,2613391,NA,South Dakota State,Dakota Wesleyan,SDakSt,5330,SouthDakotaStateJackrabbits,Jackrabbits,83,TRUE,NA,1-1,DakWes,43781,NA,DakotaWesleyanTigers,Tigers,55,0-1,NA
2023-24,10:00 PM ET,2023-11-08,2600642,NA,UNLV,Southern University,UNLV,1528,UNLVRunninRebels,Runnin' Rebels,71,NA,NA,0-1,Sou,1428,TRUE,SouthernUniversityJaguars,Jaguars,85,1-1,NA
2023-24,8:00 PM ET,2023-11-08,2600040,ESP+,Texas Tech,Texas A&M-Commerce,TxTch,1656,TexasTechRedRaiders,Red Raiders,73,TRUE,NA,1-0,TXA&MC,5065,NA,TexasAMCommerceLions,Lions,46,0-2,NA
2023-24,6:30 PM ET,2023-11-08,2602714,NA,Winthrop,Brevard College,Win,1699,WinthropEagles,Eagles,98,TRUE,NA,1-1,BrevCo,2098,NA,BrevardCollegeTornados,Tornados,44,0-2,NA
2023-24,8:00 PM ET,2023-11-09,2592305,NA,North Alabama,Alabama A&M,NortAL,2096,NorthAlabamaLions,Lions,83,TRUE,NA,2-0,AlaA&M,1809,NA,AlabamaAMBulldogs,Bulldogs,67,0-1,NA
2023-24,7:00 PM ET,2023-11-09,2594955,NA,William & Mary,American University,W&M,1704,WilliamMaryTribe,Tribe,75,TRUE,NA,2-0,Amer,1288,NA,AmericanUniversityEagles,Eagles,56,0-2,NA
2023-24,7:00 PM ET,2023-11-09,2603887,NA,Stonehill,Army West Point,Stoneh,5221,StonehillSkyhawks,Skyhawks,57,TRUE,NA,1-1,Army,1298,NA,ArmyWestPointBlackKnights,Black Knights,44,0-2,NA
2023-24,9:00 PM ET,2023-11-09,2608028,PACN,USC,Bakersfield,USC,1669,USCTrojans,Trojans,85,TRUE,21,2-0,CS-Bk,1877,NA,BakersfieldRoadrunners,Roadrunners,59,1-1,NA
2023-24,12:00 PM ET,2023-11-09,2610076,ESP+,Baylor,John Brown,Baylor,1313,BaylorBears,Bears,96,TRUE,20,2-0,JohBro,1774,NA,JohnBrownGoldenEagles,Golden Eagles,70,0-1,NA
2023-24,9:00 PM ET,2023-11-09,2599528,NA,Denver,Cal Poly,Denver,1382,DenverPioneers,Pioneers,97,TRUE,NA,1-1,CalPly,1337,NA,CalPolyMustangs,Mustangs,76,1-1,NA
